Cases,Deaths,Vaccination Rate,Population,Median Age,Household Income,Heart Disease,Stroke,Party,County,State,Cases per Capita,Deaths per Capita
12997,158.0,51.9,51737.0,43.1,34251.0,343.0,108.3,DEMOCRAT,Halifax,North Carolina,0.2512128650675532,0.003053907261727584
6273,128.0,42.5,34779.0,46.1,42289.0,357.0,90.9,REPUBLICAN,Halifax,Virginia,0.18036746312429913,0.0036803818396158603
51129,731.0,43.9,195961.0,36.3,59898.0,270.9,78.3,REPUBLICAN,Hall,Georgia,0.26091416149131713,0.003730334097090748
15048,120.0,47.2,61343.0,36.0,54742.0,296.4,70.0,REPUBLICAN,Hall,Nebraska,0.24530916322970836,0.0019562134228844367
17330,306.0,41.6,63740.0,40.4,42589.0,386.9,83.4,REPUBLICAN,Hamblen,Tennessee,0.27188578600564794,0.00480075305930342
23855,376.0,65.4,161159.0,36.3,67044.0,281.6,59.9,DEMOCRAT,Hampshire,Massachusetts,0.14802151912086822,0.0023330996097022196
5249,63.0,47.3,23363.0,46.5,40099.0,323.5,70.5,REPUBLICAN,Hampshire,West Virginia,0.22467148910670717,0.002696571501947524
19786,234.0,66.3,73830.0,39.9,73142.0,289.2,74.5,REPUBLICAN,Hancock,Indiana,0.26799404036299607,0.003169443315725315
5104,70.0,75.1,54541.0,48.5,53068.0,268.3,66.9,DEMOCRAT,Hancock,Maine,0.09358097577968867,0.0012834381474487082
10636,142.0,43.1,46653.0,44.0,47543.0,387.9,85.7,REPUBLICAN,Hancock,Mississippi,0.227981051593681,0.0030437485263541467
16440,241.0,49.8,75690.0,39.2,55644.0,341.9,73.9,REPUBLICAN,Hancock,Ohio,0.2172017439556084,0.0031840401638261327
6318,130.0,65.1,29680.0,46.4,45580.0,453.8,76.6,REPUBLICAN,Hancock,West Virginia,0.21287061994609163,0.004380053908355795
19710,212.0,58.0,104449.0,42.9,88652.0,282.9,79.6,REPUBLICAN,Hanover,Virginia,0.1887045352277188,0.002029698704630968
5153,144.0,32.7,28956.0,40.8,46353.0,498.3,87.1,REPUBLICAN,Haralson,Georgia,0.17795966293686974,0.004973062577704103
8097,105.0,41.4,27228.0,35.1,37594.0,279.0,97.6,REPUBLICAN,Hardee,Florida,0.2973776994270604,0.0038563243719700307
6593,100.0,45.1,25562.0,40.5,38651.0,445.7,93.6,REPUBLICAN,Hardeman,Tennessee,0.2579219153430874,0.003912056959549331
29223,376.0,60.7,108095.0,36.3,53168.0,307.3,63.7,REPUBLICAN,Hardin,Kentucky,0.2703455293954392,0.003478421758638235
6735,135.0,37.6,31542.0,35.5,48773.0,393.1,79.4,REPUBLICAN,Hardin,Ohio,0.21352482404413164,0.004280007608902416
7345,117.0,39.8,25771.0,45.3,39798.0,574.9,94.0,REPUBLICAN,Hardin,Tennessee,0.28501028287610103,0.004539986806875946
11475,223.0,37.0,56379.0,39.0,59105.0,460.2,75.6,REPUBLICAN,Hardin,Texas,0.2035332304581493,0.0039553734546551025
7732,169.0,45.3,27134.0,41.2,26324.0,560.3,109.7,REPUBLICAN,Harlan,Kentucky,0.28495614358369575,0.006228348197832977
29040,290.0,40.8,130361.0,34.2,51630.0,326.7,80.0,REPUBLICAN,Harnett,North Carolina,0.2227660113070627,0.0022245917107110253
5722,98.0,47.0,33590.0,43.1,74261.0,333.4,86.7,REPUBLICAN,Harris,Georgia,0.17034831795177136,0.002917534980649003
9949,125.0,49.7,39712.0,42.5,57132.0,325.5,72.2,REPUBLICAN,Harrison,Indiana,0.2505288074133763,0.0031476631748589847
11907,200.0,40.2,66645.0,37.9,51202.0,368.9,90.6,REPUBLICAN,Harrison,Texas,0.1786630654962863,0.003000975316978018
17069,213.0,51.9,68209.0,42.3,50433.0,407.6,62.8,REPUBLICAN,Harrison,West Virginia,0.25024556876658505,0.003122755061648756
4648,77.0,37.5,25631.0,43.8,41358.0,333.3,78.3,REPUBLICAN,Hart,Georgia,0.18134290507588466,0.003004174632281222
8888,112.0,45.4,34555.0,39.5,56051.0,314.2,72.0,REPUBLICAN,Harvey,Kansas,0.2572131384748951,0.003241209665750253
22620,163.0,0.0,197658.0,42.3,59297.0,277.3,71.8,DEMOCRAT,Hawaii,Hawaii,0.1144400934948244,0.000824656730311953
13835,257.0,43.4,56402.0,44.6,40335.0,437.0,72.7,REPUBLICAN,Hawkins,Tennessee,0.24529272011630793,0.004556576007942981
11303,172.0,56.0,60433.0,47.6,49800.0,312.7,71.4,REPUBLICAN,Haywood,North Carolina,0.18703357437161816,0.00284612711597968
4198,52.0,38.9,22018.0,39.9,41355.0,477.2,103.6,REPUBLICAN,Hempstead,Arkansas,0.1906621854846035,0.0023617040603142883
12304,140.0,49.7,46137.0,40.8,45389.0,359.7,77.6,REPUBLICAN,Henderson,Kentucky,0.26668400632897676,0.0030344409042633897
22526,244.0,56.8,113625.0,47.1,52815.0,272.7,75.5,REPUBLICAN,Henderson,North Carolina,0.19824862486248626,0.0021474147414741475
7681,124.0,40.4,27859.0,41.4,42430.0,466.8,92.9,REPUBLICAN,Henderson,Tennessee,0.2757098244732403,0.004450985318927456
13377,370.0,38.4,80460.0,43.9,45798.0,498.0,82.2,REPUBLICAN,Henderson,Texas,0.1662565249813572,0.004598558289833458
38913,505.0,70.2,160940.0,37.7,78355.0,316.9,76.3,REPUBLICAN,Hendricks,Indiana,0.2417857586678265,0.003137815334907419
11133,153.0,47.4,40127.0,33.9,40728.0,333.3,64.4,REPUBLICAN,Hendry,Florida,0.27744411493508114,0.0038128940613551972
11831,138.0,59.0,49464.0,43.1,57250.0,365.1,67.2,REPUBLICAN,Henry,Illinois,0.23918405304868187,0.002789907811741873
12343,211.0,51.0,48483.0,42.2,48235.0,362.1,89.0,REPUBLICAN,Henry,Indiana,0.2545840810180888,0.004352040921560134
5298,68.0,45.0,21765.0,44.2,43911.0,492.5,70.8,REPUBLICAN,Henry,Missouri,0.24341833218470021,0.003124282104295888
6177,98.0,53.1,27316.0,41.3,59083.0,375.4,68.9,REPUBLICAN,Henry,Ohio,0.2261312051544882,0.0035876409430370478
6999,127.0,45.7,32279.0,45.4,40837.0,508.3,95.0,REPUBLICAN,Henry,Tennessee,0.21682827844728772,0.003934446544192819
10056,216.0,38.6,51588.0,47.2,36683.0,327.1,76.9,REPUBLICAN,Henry,Virginia,0.1949290532682019,0.00418702023726448
12852,176.0,57.9,62505.0,44.0,51862.0,349.9,55.9,REPUBLICAN,Herkimer,New York,0.2056155507559395,0.002815774738020958
38669,973.0,53.8,182696.0,48.9,46030.0,336.9,60.9,REPUBLICAN,Hernando,Florida,0.2116576170250033,0.005325787099881771
4475,80.0,46.9,24153.0,42.1,37005.0,316.3,81.4,DEMOCRAT,Hertford,North Carolina,0.18527719123918354,0.0033122179439407113
5947,95.0,41.6,24678.0,40.8,41998.0,391.8,92.0,REPUBLICAN,Hickman,Tennessee,0.24098387227490073,0.003849582624199692
10071,154.0,37.1,43007.0,40.4,43297.0,381.9,86.1,REPUBLICAN,Highland,Ohio,0.23417118143558024,0.0035808124258841583
21839,574.0,51.2,102101.0,53.4,37314.0,275.4,85.7,REPUBLICAN,Highlands,Florida,0.21389604411318205,0.005621884212691355
8309,183.0,40.2,35399.0,42.1,48823.0,377.5,94.9,REPUBLICAN,Hill,Texas,0.2347241447498517,0.0051696375603830615
9596,180.0,37.7,45830.0,42.2,48392.0,409.7,68.9,REPUBLICAN,Hillsdale,Michigan,0.2093825005454942,0.0039275583678813
6115,107.0,47.2,28495.0,42.9,50000.0,405.1,70.2,REPUBLICAN,Hocking,Ohio,0.2145990524653448,0.0037550447446920514
7266,149.0,41.5,23162.0,33.5,48116.0,373.6,80.2,REPUBLICAN,Hockley,Texas,0.31370347983766517,0.006432950522407391
13182,94.0,38.9,53239.0,32.5,47535.0,359.6,92.2,DEMOCRAT,Hoke,North Carolina,0.24760044328405867,0.0017656229455850034
4952,167.0,17.8,43859.0,31.3,62111.0,352.7,77.0,REPUBLICAN,Holmes,Ohio,0.11290727102761121,0.003807656353314029
3070,40.0,82.7,23131.0,39.1,62935.0,265.7,81.2,DEMOCRAT,Hood River,Oregon,0.13272232069517098,0.0017292810514028792
12285,231.0,49.5,56901.0,46.7,59049.0,301.5,86.9,REPUBLICAN,Hood,Texas,0.21590130226182316,0.0040596826066325725
12900,228.0,50.5,45664.0,41.9,45738.0,469.5,106.2,REPUBLICAN,Hopkins,Kentucky,0.28249824807288015,0.004992992291520673
6816,159.0,38.5,36240.0,39.5,51877.0,463.7,94.7,REPUBLICAN,Hopkins,Texas,0.1880794701986755,0.004387417218543047
10258,114.0,41.7,33520.0,41.3,41262.0,416.3,78.8,REPUBLICAN,Hot Spring,Arkansas,0.30602625298329356,0.0034009546539379475
7367,82.0,51.2,36360.0,32.7,42852.0,364.0,80.4,REPUBLICAN,Houghton,Michigan,0.20261276127612762,0.0022552255225522554
22588,444.0,42.1,104352.0,39.8,45496.0,367.5,75.4,REPUBLICAN,Houston,Alabama,0.21645967494633547,0.004254829806807727
36898,439.0,49.3,151682.0,35.3,58770.0,398.5,77.6,REPUBLICAN,Houston,Georgia,0.243258923273691,0.00289421289276249
3597,96.0,40.7,22955.0,44.0,34297.0,392.4,93.7,REPUBLICAN,Houston,Texas,0.15669788717055108,0.004182095404051405
24060,406.0,46.2,82387.0,41.7,50869.0,417.2,79.3,REPUBLICAN,Howard,Indiana,0.29203636496049135,0.004927961935742289
6276,157.0,36.8,36667.0,36.6,51528.0,552.1,65.2,REPUBLICAN,Howard,Texas,0.17116208034472413,0.004281779256552213
8270,184.0,32.4,40102.0,40.6,36143.0,389.0,85.4,REPUBLICAN,Howell,Missouri,0.20622412847239538,0.00458829983541968
4459,53.0,46.4,20862.0,48.6,55472.0,244.4,58.9,REPUBLICAN,Hubbard,Minnesota,0.2137378966542038,0.0025405042661298055
17179,129.0,64.3,135768.0,38.0,45528.0,308.4,166.6,DEMOCRAT,Humboldt,California,0.12653202521949208,0.0009501502563196041
14777,327.0,41.8,92152.0,37.8,51928.0,432.6,90.1,REPUBLICAN,Hunt,Texas,0.16035463147842693,0.0035484851115548223
23191,245.0,69.1,125051.0,46.2,112535.0,245.4,50.3,REPUBLICAN,Hunterdon,New Jersey,0.18545233544713757,0.0019592006461363765
10626,224.0,49.8,45421.0,43.5,48597.0,315.4,64.9,REPUBLICAN,Huntingdon,Pennsylvania,0.2339446511525506,0.004931639549987891
10853,146.0,49.2,36378.0,40.7,52208.0,350.7,85.0,REPUBLICAN,Huntington,Indiana,0.2983396558359448,0.004013414701193029
7594,136.0,53.1,31543.0,49.0,46320.0,422.9,60.5,REPUBLICAN,Huron,Michigan,0.24075072123767555,0.00431157467583933
14072,199.0,46.7,58457.0,39.6,51559.0,382.5,81.7,REPUBLICAN,Huron,Ohio,0.24072395093829652,0.00340421164274595
6207,121.0,34.0,21571.0,37.3,50651.0,568.3,82.9,REPUBLICAN,Hutchinson,Texas,0.2877474386908349,0.0056093829678735335
17881,240.0,45.6,72691.0,36.5,45274.0,489.1,101.3,REPUBLICAN,Iberia,Louisiana,0.24598643573482273,0.0033016466962897746
8529,136.0,54.5,32956.0,38.3,47797.0,335.5,104.1,DEMOCRAT,Iberville,Louisiana,0.2587996116033499,0.004126714407088239
57228,844.0,83.7,180216.0,32.4,45834.0,253.0,63.5,DEMOCRAT,Imperial,California,0.317552270608603,0.004683268966129533
9734,183.0,40.0,37264.0,39.4,43523.0,472.9,72.8,REPUBLICAN,Independence,Arkansas,0.2612172606268785,0.004910905968226706
30194,587.0,65.6,150984.0,52.9,52336.0,251.9,58.2,REPUBLICAN,Indian River,Florida,0.19998145498860806,0.003887829173952207
15967,324.0,44.6,85755.0,39.8,46877.0,342.2,65.3,REPUBLICAN,Indiana,Pennsylvania,0.18619322488484635,0.003778205352457583
18253,166.0,46.2,64176.0,38.7,54343.0,326.7,68.5,REPUBLICAN,Ionia,Michigan,0.28442096733981553,0.002586636748940414
4466,126.0,55.5,25247.0,52.6,42102.0,462.1,80.9,REPUBLICAN,Iosco,Michigan,0.1768923040361231,0.004990691963401592
4774,24.0,67.7,23620.0,42.5,62785.0,258.7,73.1,DEMOCRAT,Iowa,Wisconsin,0.202116850127011,0.0010160880609652837
44239,383.0,51.2,172525.0,40.4,58198.0,294.2,81.8,REPUBLICAN,Iredell,North Carolina,0.2564208085784669,0.0022199681205622374
13850,79.0,43.8,49691.0,29.1,46809.0,241.4,64.4,REPUBLICAN,Iron,Utah,0.27872250508140306,0.001589825119236884
6802,105.0,49.9,28169.0,44.5,51825.0,392.9,83.8,REPUBLICAN,Iroquois,Illinois,0.24147112073556037,0.0037275018637509317
14517,182.0,43.7,70775.0,27.7,44408.0,340.9,90.1,REPUBLICAN,Isabella,Michigan,0.2051148004238785,0.002571529494878135
9279,107.0,41.7,38974.0,39.8,72473.0,244.6,66.5,REPUBLICAN,Isanti,Minnesota,0.2380817981218248,0.0027454200236054806
8594,59.0,73.1,81636.0,44.2,64809.0,251.8,61.9,DEMOCRAT,Island,Washington,0.10527218384046254,0.000722720368464893
9955,128.0,55.4,45203.0,46.1,53022.0,253.7,69.8,REPUBLICAN,Itasca,Minnesota,0.22022874587969826,0.002831670464349711
6742,116.0,34.0,23480.0,40.0,40510.0,493.9,107.4,REPUBLICAN,Itawamba,Mississippi,0.28713798977853494,0.004940374787052811
13095,207.0,47.8,52094.0,43.3,39816.0,506.2,102.1,REPUBLICAN,Jackson,Alabama,0.2513725189081276,0.003973586209544285
13565,274.0,42.3,48472.0,41.6,39002.0,398.4,76.0,REPUBLICAN,Jackson,Florida,0.2798522858557518,0.005652747978214227
20277,249.0,41.3,65755.0,38.5,62495.0,359.9,87.8,REPUBLICAN,Jackson,Georgia,0.3083719869211467,0.003786784274960079
14344,116.0,51.2,58551.0,31.6,37802.0,321.4,73.6,DEMOCRAT,Jackson,Illinois,0.24498300626803982,0.001981178801386825
11615,108.0,51.7,43938.0,38.7,49506.0,335.9,90.2,REPUBLICAN,Jackson,Indiana,0.2643497655787701,0.0024580090126997134
42551,510.0,51.3,158913.0,41.2,51431.0,418.2,70.9,REPUBLICAN,Jackson,Michigan,0.26776286395700793,0.003209303203639727
33817,400.0,46.3,142014.0,38.8,51142.0,382.8,94.5,REPUBLICAN,Jackson,Mississippi,0.23812441026941006,0.002816623713155041
8283,80.0,53.4,42256.0,37.5,44028.0,303.6,72.4,REPUBLICAN,Jackson,North Carolina,0.19601950018932224,0.001893222264293828
8069,125.0,46.1,32524.0,40.1,45340.0,484.0,92.3,REPUBLICAN,Jackson,Ohio,0.24809371541015865,0.003843315705325298
5727,92.0,52.4,25384.0,34.2,45757.0,391.1,68.4,REPUBLICAN,Jackson,Oklahoma,0.22561456035297825,0.003624330286794831
6130,115.0,51.4,29018.0,43.4,44783.0,374.1,89.5,REPUBLICAN,Jackson,West Virginia,0.2112481907781377,0.00396305741264043
5416,40.0,49.0,20506.0,41.6,52984.0,302.9,68.7,REPUBLICAN,Jackson,Wisconsin,0.26411781917487565,0.0019506485906563933
13524,100.0,54.8,74153.0,46.4,83048.0,238.6,72.8,DEMOCRAT,James City,Virginia,0.1823796744568662,0.0013485631060105457
8641,126.0,46.0,33449.0,39.9,59574.0,391.5,72.8,REPUBLICAN,Jasper,Indiana,0.25833358246883315,0.0037669287572124725
7947,97.0,57.4,36891.0,42.3,55727.0,284.9,63.5,REPUBLICAN,Jasper,Iowa,0.21541839473042204,0.0026293675964327344
18983,274.0,46.3,119238.0,36.0,46929.0,447.6,79.3,REPUBLICAN,Jasper,Missouri,0.1592026031969674,0.002297925158087187
5472,83.0,36.6,27900.0,39.5,41930.0,291.1,74.8,DEMOCRAT,Jasper,South Carolina,0.19612903225806452,0.002974910394265233
5656,169.0,35.3,35504.0,40.9,46088.0,486.2,114.1,REPUBLICAN,Jasper,Texas,0.15930599369085174,0.00476002703920685
4523,73.0,37.7,20993.0,40.0,44772.0,342.3,68.7,REPUBLICAN,Jay,Indiana,0.2154527699709427,0.0034773495927213835
6530,138.0,35.9,31467.0,37.7,39653.0,489.8,132.0,REPUBLICAN,Jefferson Davis,Louisiana,0.207518988146312,0.004385546763275813
17726,246.0,43.1,70424.0,38.8,38289.0,479.6,106.6,DEMOCRAT,Jefferson,Arkansas,0.2517039645575372,0.0034931273429512667
5662,56.0,41.5,27969.0,31.2,60162.0,340.7,75.5,REPUBLICAN,Jefferson,Idaho,0.202438413958311,0.002002216739962101
9941,161.0,46.1,38169.0,41.0,47617.0,396.7,77.1,REPUBLICAN,Jefferson,Illinois,0.26044695957452385,0.004218082737299903
8742,137.0,54.7,32237.0,40.5,51119.0,415.5,93.3,REPUBLICAN,Jefferson,Indiana,0.2711790799392003,0.004249775103142352
18197,125.0,71.3,114448.0,32.4,52268.0,369.7,75.8,REPUBLICAN,Jefferson,New York,0.1589979728785125,0.0010921990773102195
14005,272.0,49.3,66886.0,44.8,44819.0,479.5,77.9,REPUBLICAN,Jefferson,Ohio,0.2093861196662979,0.004066620817510391
6348,71.0,61.3,23143.0,40.5,50339.0,271.1,83.5,REPUBLICAN,Jefferson,Oregon,0.2742946031197338,0.0030678822970228578
8303,204.0,47.3,44084.0,43.9,46818.0,345.8,69.5,REPUBLICAN,Jefferson,Pennsylvania,0.18834497776971237,0.004627529262317394
13394,229.0,49.0,53247.0,43.4,47264.0,382.0,77.9,REPUBLICAN,Jefferson,Tennessee,0.25154468796364116,0.0043007117771893255
2452,22.0,75.5,30856.0,57.9,54471.0,257.0,74.0,DEMOCRAT,Jefferson,Washington,0.07946590614467203,0.0007129893699766658
13337,113.0,61.8,56179.0,40.7,76503.0,314.9,68.6,REPUBLICAN,Jefferson,West Virginia,0.2374018761458908,0.002011427757703056
20146,204.0,56.2,84652.0,40.7,63676.0,315.9,63.9,REPUBLICAN,Jefferson,Wisconsin,0.23798610782970278,0.0024098662760478192
6482,94.0,39.2,27727.0,39.7,49801.0,363.6,96.1,REPUBLICAN,Jennings,Indiana,0.23377934864933098,0.00339019728062899
4770,58.0,44.3,23431.0,32.7,49306.0,317.9,71.6,REPUBLICAN,Jerome,Idaho,0.2035764585378345,0.0024753531646109854
5926,78.0,55.2,22069.0,42.7,56747.0,405.7,76.1,REPUBLICAN,Jersey,Illinois,0.2685214554352259,0.0035343694775476914
13532,120.0,52.5,52422.0,37.9,56728.0,275.4,76.1,REPUBLICAN,Jessamine,Kentucky,0.25813589714242113,0.0022891152569531874
10062,185.0,52.5,41192.0,34.8,42005.0,519.7,80.6,REPUBLICAN,Jim Wells,Texas,0.24427073218100603,0.004491163332685958
3720,36.0,76.3,21834.0,49.7,57083.0,290.6,66.1,REPUBLICAN,Jo Daviess,Illinois,0.17037647705413575,0.0016488046166529267
6213,65.0,47.8,26291.0,38.0,37170.0,433.3,100.1,REPUBLICAN,Johnson,Arkansas,0.23631661024685255,0.002472328933855692
40646,566.0,57.0,151564.0,37.4,68712.0,336.1,74.7,REPUBLICAN,Johnson,Indiana,0.2681771396901639,0.003734396030719696
30972,121.0,71.3,147001.0,30.0,61640.0,264.7,46.1,DEMOCRAT,Johnson,Iowa,0.2106924442690866,0.000823123652220053
5133,84.0,49.2,22843.0,41.8,37559.0,417.8,130.0,REPUBLICAN,Johnson,Kentucky,0.22470778794379023,0.0036772753141006
11288,126.0,40.8,53689.0,30.1,53056.0,389.6,69.6,REPUBLICAN,Johnson,Missouri,0.21024790925515469,0.0023468494477453484
39334,639.0,44.7,163475.0,36.8,62066.0,372.3,90.5,REPUBLICAN,Johnson,Texas,0.24061171432940817,0.003908854564918183
52912,368.0,51.2,191172.0,38.1,56842.0,313.2,83.6,REPUBLICAN,Johnston,North Carolina,0.2767769338606072,0.0019249680915615257
4693,101.0,42.9,28548.0,40.1,53155.0,327.6,83.1,REPUBLICAN,Jones,Georgia,0.16438979963570127,0.0035379010788846857
5161,68.0,57.6,20568.0,43.4,56012.0,303.7,49.7,REPUBLICAN,Jones,Iowa,0.25092376507195646,0.0033061065733177753
19400,259.0,42.1,68454.0,37.2,41263.0,442.3,91.2,REPUBLICAN,Jones,Mississippi,0.28340199257895815,0.0037835626844304206
14040,296.0,49.2,85481.0,47.5,43046.0,262.0,74.6,REPUBLICAN,Josephine,Oregon,0.16424702565482388,0.0034627578058281957
7291,58.0,52.3,26419.0,45.2,51056.0,296.0,65.8,REPUBLICAN,Juneau,Wisconsin,0.27597562360422423,0.0021953896816684962
4457,165.0,41.1,24562.0,42.7,52765.0,344.4,60.4,REPUBLICAN,Juniata,Pennsylvania,0.1814591645631463,0.006717693998860028
41360,594.0,69.3,185710.0,43.3,45426.0,364.7,90.6,REPUBLICAN,Kanawha,West Virginia,0.2227128318345808,0.003198535350815788
12154,128.0,52.6,42658.0,39.1,59089.0,216.5,53.9,REPUBLICAN,Kandiyohi,Minnesota,0.28491724881616576,0.003000609498804445
27700,349.0,50.7,111061.0,37.6,57981.0,397.1,77.0,REPUBLICAN,Kankakee,Illinois,0.24941248503074887,0.003142417230170807
9344,22.0,0.0,71377.0,42.4,78482.0,238.0,71.8,DEMOCRAT,Kauai,Hawaii,0.13091051739355816,0.0003082225366714768
32847,473.0,50.5,118910.0,35.6,65390.0,435.4,92.4,REPUBLICAN,Kaufman,Texas,0.27623412665040786,0.003977798334875116
10688,183.0,41.4,44880.0,38.6,45426.0,454.0,90.8,REPUBLICAN,Kay,Oklahoma,0.23814616755793228,0.004077540106951872
28853,151.0,66.4,124626.0,34.9,91764.0,234.3,70.6,DEMOCRAT,Kendall,Illinois,0.2315166979602972,0.001211625182546178
7320,106.0,60.4,41982.0,42.1,82390.0,307.1,67.1,REPUBLICAN,Kendall,Texas,0.17436044018865227,0.002524891620218189
16675,181.0,70.2,121545.0,44.3,52929.0,289.3,80.9,DEMOCRAT,Kennebec,Maine,0.137191986507055,0.0014891603932699823
42170,568.0,58.1,168330.0,38.2,60929.0,338.4,78.5,REPUBLICAN,Kenosha,Wisconsin,0.2505198122735104,0.0033743242440444367
47198,538.0,53.7,174822.0,37.6,58775.0,337.1,88.1,DEMOCRAT,Kent,Delaware,0.26997746279072427,0.0030774158858724874
43558,460.0,76.8,163861.0,43.8,70223.0,332.3,55.9,DEMOCRAT,Kent,Rhode Island,0.2658228620599166,0.002807257370576281
42151,332.0,58.9,164688.0,37.0,61606.0,312.8,80.8,REPUBLICAN,Kenton,Kentucky,0.25594457398231807,0.002015933158457204
8848,154.0,49.6,51365.0,47.7,52473.0,286.1,67.1,REPUBLICAN,Kerr,Texas,0.17225737369804342,0.0029981504915798695
19293,223.0,56.9,64361.0,41.7,49392.0,318.1,76.7,REPUBLICAN,Kershaw,South Carolina,0.29976227839840897,0.003464831186588151
5647,53.0,51.0,20360.0,44.2,63118.0,285.7,56.3,REPUBLICAN,Kewaunee,Wisconsin,0.2773575638506876,0.0026031434184675835
4594,27.0,44.2,25890.0,37.3,87321.0,305.5,70.4,REPUBLICAN,King George,Virginia,0.17744302819621474,0.0010428736964078794
48029,398.0,47.9,150075.0,31.7,53865.0,330.9,77.7,REPUBLICAN,Kings,California,0.32003331667499585,0.002652007329668499
7738,58.0,52.9,44825.0,33.1,55193.0,269.1,60.9,REPUBLICAN,Kittitas,Washington,0.17262688232013385,0.0012939208031232572
12159,181.0,49.5,66310.0,42.4,43522.0,294.3,79.8,REPUBLICAN,Klamath,Oregon,0.1833660081435681,0.0027296033780726888
6153,134.0,59.3,31425.0,28.0,42021.0,478.7,79.5,REPUBLICAN,Kleberg,Texas,0.19579952267303102,0.00426412092283214
3017,37.0,46.6,21396.0,46.6,54056.0,204.7,67.7,REPUBLICAN,Klickitat,Washington,0.1410076649841092,0.0017292951953636194
11836,228.0,57.6,50999.0,42.1,43709.0,359.3,74.7,REPUBLICAN,Knox,Illinois,0.23208298201925529,0.0044706758956057965
9837,131.0,48.6,37409.0,38.0,46457.0,362.8,78.8,REPUBLICAN,Knox,Indiana,0.262958111684354,0.0035018311101606566
9732,113.0,35.7,31467.0,40.0,28790.0,473.6,74.3,REPUBLICAN,Knox,Kentucky,0.3092763847840595,0.003591063653986716
4119,22.0,82.1,39823.0,48.4,55402.0,308.9,72.8,DEMOCRAT,Knox,Maine,0.1034326896517088,0.0005524445672099039
12439,207.0,42.2,61215.0,38.9,55131.0,358.3,71.9,REPUBLICAN,Knox,Ohio,0.20320182961692396,0.0033815241362411172
35603,515.0,45.1,153605.0,40.2,54457.0,287.3,74.0,REPUBLICAN,Kootenai,Idaho,0.23178281956967547,0.0033527554441587187
18847,214.0,39.7,78806.0,38.0,58402.0,345.2,77.8,REPUBLICAN,Kosciusko,Indiana,0.2391569169860163,0.0027155292744207296
32100,151.0,67.6,117850.0,35.8,55479.0,265.4,67.9,DEMOCRAT,La Crosse,Wisconsin,0.27238014425116674,0.0012812897751378872
4711,116.0,47.2,20701.0,56.0,33333.0,375.2,56.1,REPUBLICAN,La Paz,Arizona,0.22757354717163422,0.005603594029273948
11423,74.0,69.3,55101.0,39.9,64372.0,256.7,71.8,DEMOCRAT,La Plata,Colorado,0.20731021215585924,0.0013429883305203173
6146,70.0,48.4,20367.0,40.6,47668.0,424.5,73.1,REPUBLICAN,Labette,Kansas,0.30176265527569107,0.003436932292433839
7592,158.0,36.8,35507.0,40.4,46192.0,425.6,78.7,REPUBLICAN,Laclede,Missouri,0.2138169938322021,0.004449826794716534
13518,160.0,53.9,53459.0,29.9,47132.0,440.7,87.6,REPUBLICAN,Lafayette,Mississippi,0.2528666828784676,0.002992947866589349
7255,109.0,44.8,32589.0,42.3,54661.0,349.5,72.6,REPUBLICAN,Lafayette,Missouri,0.22262112982908344,0.003344686857528614
26032,330.0,43.9,98214.0,37.5,53089.0,384.9,73.3,REPUBLICAN,Lafourche,Louisiana,0.2650538619748712,0.0033600097745738896
9577,119.0,57.5,64148.0,45.6,42475.0,312.9,71.5,DEMOCRAT,Lake,California,0.14929537943505644,0.001855085115670013
5784,91.0,55.2,29774.0,42.3,45488.0,297.6,59.6,REPUBLICAN,Lake,Montana,0.1942634513333781,0.003056357896151004
15597,143.0,58.0,61223.0,35.4,58188.0,369.8,68.8,REPUBLICAN,Lamar,Mississippi,0.2547571990918446,0.00233572350260523
11877,231.0,38.9,49532.0,40.8,43562.0,470.4,89.8,REPUBLICAN,Lamar,Texas,0.23978438181377695,0.004663651780667044
3092,12.0,61.9,25268.0,40.9,60365.0,263.1,53.4,DEMOCRAT,Lamoille,Vermont,0.12236821275922115,0.0004749089757796422
5033,75.0,45.9,20640.0,42.2,58194.0,299.0,74.1,REPUBLICAN,Lampasas,Texas,0.2438468992248062,0.003633720930232558
22702,255.0,44.5,89546.0,42.0,55223.0,326.4,70.3,REPUBLICAN,Lancaster,South Carolina,0.2535233287919058,0.0028476983896544793
19799,383.0,46.4,88202.0,43.9,58952.0,394.6,86.8,REPUBLICAN,Lapeer,Michigan,0.2244733679508401,0.004342305163148228
24008,250.0,54.7,97692.0,36.9,64220.0,274.1,67.6,REPUBLICAN,Laramie,Wyoming,0.24575195512426812,0.0025590631781517424
9664,61.0,36.7,31185.0,36.0,56362.0,339.9,73.5,REPUBLICAN,Lassen,California,0.30989257655924324,0.0019560686227352896
6124,43.0,57.3,39239.0,28.3,45466.0,209.5,74.9,DEMOCRAT,Latah,Idaho,0.15606921685058234,0.0010958485180560158
21126,329.0,45.2,92585.0,41.4,46265.0,374.4,91.0,REPUBLICAN,Lauderdale,Alabama,0.22817951071987902,0.003553491386293676
17175,326.0,49.9,77323.0,37.8,41704.0,513.5,112.6,REPUBLICAN,Lauderdale,Mississippi,0.22212019709530154,0.0042160805969763205
6938,83.0,36.5,26297.0,38.2,37915.0,540.7,83.5,REPUBLICAN,Lauderdale,Tennessee,0.2638323763166901,0.0031562535650454427
